Freq.;V(out);K
1.12201845430196e+007;(6.20600317772849e+000dB,-1.33600224739707e+001°);0.91
1.12460497396692e+007;(6.33802383632471e+000dB,-1.37067946014925e+001°);0.91
1.12719745617551e+007;(6.47115958035348e+000dB,-1.40617025988599e+001°);0.91
1.12979591467279e+007;(6.60542522582132e+000dB,-1.44250451413930e+001°);0.91
1.13240036323555e+007;(6.74083535546861e+000dB,-1.47971343503017e+001°);0.91
1.13501081567231e+007;(6.87740425635832e+000dB,-1.51782964642616e+001°);0.91
1.13762728582343e+007;(7.01514585009381e+000dB,-1.55688725427521e+001°);0.91
1.14024978756117e+007;(7.15407361488247e+000dB,-1.59692192018280e+001°);0.91
1.14287833478977e+007;(7.29420049858330e+000dB,-1.63797093828271e+001°);0.91
1.14551294144553e+007;(7.43553882178977e+000dB,-1.68007331542842e+001°);0.91
1.14815362149688e+007;(7.57810016990473e+000dB,-1.72326985470464e+001°);0.91
1.15080038894443e+007;(7.72189527306219e+000dB,-1.76760324222310e+001°);0.91
1.15345325782109e+007;(7.86693387263949e+000dB,-1.81311813712411e+001°);0.91
1.15611224219210e+007;(8.01322457298428e+000dB,-1.85986126465298e+001°);0.91
1.15877735615512e+007;(8.16077467685173e+000dB,-1.90788151211694e+001°);0.91
1.16144861384034e+007;(8.30959000291047e+000dB,-1.95723002745214e+001°);0.91
1.16412602941049e+007;(8.45967468353041e+000dB,-2.00796032003899e+001°);0.91
1.16680961706096e+007;(8.61103094091127e+000dB,-2.06012836329511e+001°);0.91
1.16949939101987e+007;(8.76365883945083e+000dB,-2.11379269844617e+001°);0.91
1.17219536554813e+007;(8.91755601208635e+000dB,-2.16901453872227e+001°);0.91
1.17489755493953e+007;(9.07271735817402e+000dB,-2.22585787304809e+001°);0.91
1.17760597352080e+007;(9.22913471030295e+000dB,-2.28438956808429e+001°);0.91
1.18032063565173e+007;(9.38679646727732e+000dB,-2.34467946723215e+001°);0.91
1.18304155572516e+007;(9.54568719034573e+000dB,-2.40680048492749e+001°);0.91
1.18576874816716e+007;(9.70578715962217e+000dB,-2.47082869421950e+001°);0.91
1.18850222743701e+007;(9.86707188753269e+000dB,-2.53684340524828e+001°);0.91
1.19124200802737e+007;(1.00295115860518e+001dB,-2.60492723179813e+001°);0.91
1.19398810446427e+007;(1.01930705844752e+001dB,-2.67516614260456e+001°);0.91
1.19674053130724e+007;(1.03577066945291e+001dB,-2.74764949352749e+001°);0.91
1.19949930314937e+007;(1.05233705197631e+001dB,-2.82247003606591e+001°);0.91
1.20226443461741e+007;(1.06900047064433e+001dB,-2.89972389697713e+001°);0.91
1.20503594037179e+007;(1.08575431335771e+001dB,-2.97951052297515e+001°);0.91
1.20781383510678e+007;(1.10259100403164e+001dB,-3.06193258361758e+001°);0.91
1.21059813355048e+007;(1.11950190898224e+001dB,-3.14709582455457e+001°);0.91
1.21338885046497e+007;(1.13647723698075e+001dB,-3.23510886231585e+001°);0.91
1.21618600064636e+007;(1.15350593314330e+001dB,-3.32608291076873e+001°);0.91
1.21898959892486e+007;(1.17057556701140e+001dB,-3.42013142831775e+001°);0.91
1.22179966016487e+007;(1.18767221541237e+001dB,-3.51736967387012e+001°);0.91
1.22461619926504e+007;(1.20478034097684e+001dB,-3.61791415861218e+001°);0.91
1.22743923115840e+007;(1.22188266753898e+001dB,-3.72188197979603e+001°);0.91
1.23026877081238e+007;(1.23896005406080e+001dB,-3.82939002211020e+001°);0.91
1.23310483322890e+007;(1.25599136920801e+001dB,-3.94055401191152e+001°);0.91
1.23594743344450e+007;(1.27295336926541e+001dB,-4.05548740976206e+001°);0.91
1.23879658653036e+007;(1.28982058271149e+001dB,-4.17430012750132e+001°);0.91
1.24165230759240e+007;(1.30656520546902e+001dB,-4.29709705767799e+001°);0.91
1.24451461177138e+007;(1.32315701159599e+001dB,-4.42397640576530e+001°);0.91
1.24738351424294e+007;(1.33956328495691e+001dB,-4.55502781941233e+001°);0.91
1.25025903021771e+007;(1.35574877818255e+001dB,-4.69033031425263e+001°);0.91
1.25314117494141e+007;(1.37167570593938e+001dB,-4.82995000269843e+001°);0.91
1.25602996369487e+007;(1.38730378012525e+001dB,-4.97393764084269e+001°);0.91
1.25892541179416e+007;(1.40259029500670e+001dB,-5.12232601913518e+001°);0.91
1.26182753459066e+007;(1.41749027042464e+001dB,-5.27512723483551e+001°);0.91
1.26473634747114e+007;(1.43195666091519e+001dB,-5.43232989814073e+001°);0.91
1.26765186585784e+007;(1.44594063781518e+001dB,-5.59389633888678e+001°);0.91
1.27057410520853e+007;(1.45939195004495e+001dB,-5.75975989612152e+001°);0.91
1.27350308101665e+007;(1.47225936720328e+001dB,-5.92982238764423e+001°);0.91
1.27643880881134e+007;(1.48449120582270e+001dB,-6.10395186953296e+001°);0.91
1.27938130415752e+007;(1.49603593612592e+001dB,-6.28198080522951e+001°);0.91
1.28233058265601e+007;(1.50684286247419e+001dB,-6.46370476828006e+001°);0.91
1.28528665994361e+007;(1.51686286607229e+001dB,-6.64888180071709e+001°);0.91
1.28824955169313e+007;(1.52604919365049e+001dB,-6.83723253890798e+001°);0.91
1.29121927361353e+007;(1.53435827112860e+001dB,-7.02844119955082e+001°);0.91
1.29419584144998e+007;(1.54175051709698e+001dB,-7.22215749012951e+001°);0.91
1.29717927098395e+007;(1.54819112777209e+001dB,-7.41799947122819e+001°);0.91
1.30016957803328e+007;(1.55365080333052e+001dB,-7.61555735435226e+001°);0.91
1.30316677845229e+007;(1.55810638554974e+001dB,-7.81439817104212e+001°);0.91
1.30617088813183e+007;(1.56154137870280e+001dB,-8.01407120065809e+001°);0.91
1.30918192299940e+007;(1.56394632969966e+001dB,-8.21411399934333e+001°);0.91
1.31219989901919e+007;(1.56531904935936e+001dB,-8.41405883544109e+001°);0.91
1.31522483219223e+007;(1.56566466404237e+001dB,-8.61343931068258e+001°);0.91
1.31825673855640e+007;(1.56499549510671e+001dB,-8.81179693438788e+001°);0.91
1.32129563418657e+007;(1.56333077209605e+001dB,-9.00868742098887e+001°);0.91
1.32434153519466e+007;(1.56069619352256e+001dB,-9.20368649906704e+001°);0.91
1.32739445772973e+007;(1.55712335592741e+001dB,-9.39639505096797e+001°);0.91
1.33045441797808e+007;(1.55264907708803e+001dB,-9.58644344282809e+001°);0.91
1.33352143216331e+007;(1.54731464248204e+001dB,-9.77349495164423e+001°);0.91
1.33659551654643e+007;(1.54116500532064e+001dB,-9.95724824467649e+001°);0.91
1.33967668742593e+007;(1.53424796973927e+001dB,-1.01374389130725e+002°);0.91
1.34276496113785e+007;(1.52661338436008e+001dB,-1.03138401028791e+002°);0.91
1.34586035405594e+007;(1.51831236981011e+001dB,-1.04862623202345e+002°);0.91
1.34896288259164e+007;(1.50939659933747e+001dB,-1.06545525122243e+002°);0.91
1.35207256319427e+007;(1.49991764685353e+001dB,-1.08185925403468e+002°);0.91
1.35518941235103e+007;(1.48992641193591e+001dB,-1.09782971703182e+002°);0.91
1.35831344658714e+007;(1.47947262686577e+001dB,-1.11336117012067e+002°);0.91
1.36144468246594e+007;(1.46860444686683e+001dB,-1.12845093501385e+002°);0.91
1.36458313658891e+007;(1.45736812149006e+001dB,-1.14309884977239e+002°);0.91
1.36772882559584e+007;(1.44580774259685e+001dB,-1.15730698855028e+002°);0.91
1.37088176616484e+007;(1.43396506261720e+001dB,-1.17107938415313e+002°);0.91
1.37404197501250e+007;(1.42187937563462e+001dB,-1.18442175948918e+002°);0.91
1.37720946889394e+007;(1.40958745328482e+001dB,-1.19734127252781e+002°);0.91
1.38038426460287e+007;(1.39712352734504e+001dB,-1.20984627805002e+002°);0.91
1.38356637897177e+007;(1.38451931112973e+001dB,-1.22194610831176e+002°);0.91
1.38675582887188e+007;(1.37180405229624e+001dB,-1.23365087376102e+002°);0.91
1.38995263121334e+007;(1.35900461031543e+001dB,-1.24497128415341e+002°);0.91
1.39315680294529e+007;(1.34614555260400e+001dB,-1.25591848978806e+002°);0.91
1.39636836105593e+007;(1.33324926409131e+001dB,-1.26650394211914e+002°);0.91
1.39958732257261e+007;(1.32033606576165e+001dB,-1.27673927266751e+002°);0.91
1.40281370456195e+007;(1.30742433844194e+001dB,-1.28663618894011e+002°);0.91
1.40604752412990e+007;(1.29453064877760e+001dB,-1.29620638593964e+002°);0.91
1.40928879842186e+007;(1.28166987494222e+001dB,-1.30546147179600e+002°);0.91
1.41253754462274e+007;(1.26885533015772e+001dB,-1.31441290605424e+002°);0.91
1.41579377995707e+007;(1.25609888255900e+001dB,-1.32307194919817e+002°);0.91
1.41905752168908e+007;(1.24341107032496e+001dB,-1.33144962206156e+002°);0.91
1.42232878712281e+007;(1.23080121132143e+001dB,-1.33955667386946e+002°);0.91
1.42560759360218e+007;(1.21827750676688e+001dB,-1.34740355775364e+002°);0.91
1.42889395851109e+007;(1.20584713864615e+001dB,-1.35500041269197e+002°);0.91
1.43218789927353e+007;(1.19351636076771e+001dB,-1.36235705092718e+002°);0.91
1.43548943335364e+007;(1.18129058349208e+001dB,-1.36948295002351e+002°);0.91
1.43879857825583e+007;(1.16917445225971e+001dB,-1.37638724881682e+002°);0.91
1.44211535152486e+007;(1.15717192012111e+001dB,-1.38307874660486e+002°);0.91
1.44543977074592e+007;(1.14528631452462e+001dB,-1.38956590500769e+002°);0.91
1.44877185354475e+007;(1.13352039865268e+001dB,-1.39585685200413e+002°);0.91
1.45211161758773e+007;(1.12187642761910e+001dB,-1.40195938771812e+002°);0.91
1.45545908058195e+007;(1.11035619985039e+001dB,-1.40788099159002e+002°);0.91
1.45881426027534e+007;(1.09896110397666e+001dB,-1.41362883062117e+002°);0.91
1.46217717445671e+007;(1.08769216155323e+001dB,-1.41920976842795e+002°);0.91
1.46554784095590e+007;(1.07655006592568e+001dB,-1.42463037488245e+002°);0.91
1.46892627764385e+007;(1.06553521753863e+001dB,-1.42989693615334e+002°);0.91
1.47231250243271e+007;(1.05464775597443e+001dB,-1.43501546499146e+002°);0.91
1.47570653327588e+007;(1.04388758899184e+001dB,-1.43999171113162e+002°);0.91
1.47910838816819e+007;(1.03325441881826e+001dB,-1.44483117170530e+002°);0.91
1.48251808514594e+007;(1.02274776593248e+001dB,-1.44953910157858e+002°);0.91
1.48593564228699e+007;(1.01236699055763e+001dB,-1.45412052354641e+002°);0.91
1.48936107771090e+007;(1.00211131206808e+001dB,-1.45858023832894e+002°);0.91
1.49279440957898e+007;(9.91979826498142e+000dB,-1.46292283432716e+002°);0.91
1.49623565609442e+007;(9.81971522325194e+000dB,-1.46715269710569e+002°);0.91
1.49968483550236e+007;(9.72085294685952e+000dB,-1.47127401857890e+002°);0.91
1.50000000000000e+007;(9.71189124952794e+000dB,-1.47164486232303e+002°);0.91
Step Information: K=1  (Run: 11/11);;1
1.00000000000000e+007;(1.59117674098853e+000dB,-3.81319419566647e+000°);1
1.00230523807790e+007;(1.68469118712653e+000dB,-3.98156165796173e+000°);1
1.00461579027840e+007;(1.77871628966137e+000dB,-4.15216129857042e+000°);1
1.00693166885180e+007;(1.87325910057309e+000dB,-4.32504858843480e+000°);1
1.00925288607668e+007;(1.96832678381580e+000dB,-4.50028073838361e+000°);1
1.01157945425990e+007;(2.06392661635378e+000dB,-4.67791676525428e+000°);1
1.01391138573668e+007;(2.16006598910938e+000dB,-4.85801756090459e+000°);1
1.01624869287070e+007;(2.25675240781162e+000dB,-5.04064596425230e+000°);1
1.01859138805412e+007;(2.35399349373242e+000dB,-5.22586683648811e+000°);1
1.02093948370768e+007;(2.45179698429698e+000dB,-5.41374713961471e+000°);1
1.02329299228075e+007;(2.55017073355294e+000dB,-5.60435601847226e+000°);1
1.02565192625141e+007;(2.64912271248195e+000dB,-5.79776488641822e+000°);1
1.02801629812647e+007;(2.74866100913545e+000dB,-5.99404751483809e+000°);1
1.03038612044162e+007;(2.84879382857478e+000dB,-6.19328012667174e+000°);1
1.03276140576140e+007;(2.94952949259436e+000dB,-6.39554149414896e+000°);1
1.03514216667934e+007;(3.05087643920382e+000dB,-6.60091304093780e+000°);1
1.03752841581801e+007;(3.15284322184362e+000dB,-6.80947894891767e+000°);1
1.03992016582906e+007;(3.25543850830579e+000dB,-7.02132626980027e+000°);1
1.04231742939330e+007;(3.35867107932892e+000dB,-7.23654504183054e+000°);1
1.04472021922080e+007;(3.46254982683389e+000dB,-7.45522841181202e+000°);1
1.04712854805090e+007;(3.56708375176345e+000dB,-7.67747276270982e+000°);1
1.04954242865232e+007;(3.67228196148540e+000dB,-7.90337784709694e+000°);1
1.05196187382322e+007;(3.77815366671577e+000dB,-8.13304692672129e+000°);1
1.05438689639126e+007;(3.88470817791389e+000dB,-8.36658691848094e+000°);1
1.05681750921366e+007;(3.99195490109714e+000dB,-8.60410854710767e+000°);1
1.05925372517729e+007;(4.09990333301834e+000dB,-8.84572650487143e+000°);1
1.06169555719872e+007;(4.20856305564336e+000dB,-9.09155961862751e+000°);1
1.06414301822431e+007;(4.31794372986108e+000dB,-9.34173102454339e+000°);1
1.06659612123026e+007;(4.42805508835134e+000dB,-9.59636835084981e+000°);1
1.06905487922266e+007;(4.53890692752984e+000dB,-9.85560390897473e+000°);1
1.07151930523760e+007;(4.65050909848156e+000dB,-1.01195748934266e+001°);1
1.07398941234124e+007;(4.76287149678634e+000dB,-1.03884235908053e+001°);1
1.07646521362983e+007;(4.87600405113095e+000dB,-1.06622975983255e+001°);1
1.07894672222983e+007;(4.98991671059316e+000dB,-1.09413500522460e+001°);1
1.08143395129794e+007;(5.10461943047213e+000dB,-1.12257398666029e+001°);1
1.08392691402120e+007;(5.22012215652856e+000dB,-1.15156319826498e+001°);1
1.08642562361706e+007;(5.33643480748555e+000dB,-1.18111976294072e+001°);1
1.08893009333343e+007;(5.45356725562720e+000dB,-1.21126145957219e+001°);1
1.09144033644875e+007;(5.57152930531838e+000dB,-1.24200675142336e+001°);1
1.09395636627209e+007;(5.69033066925170e+000dB,-1.27337481576317e+001°);1
1.09647819614318e+007;(5.80998094221192e+000dB,-1.30538557475745e+001°);1
1.09900583943252e+007;(5.93048957212801e+000dB,-1.33805972766192e+001°);1
1.10153930954141e+007;(6.05186582816371e+000dB,-1.37141878434824e+001°);1
1.10407861990207e+007;(6.17411876557438e+000dB,-1.40548510019142e+001°);1
1.10662378397766e+007;(6.29725718703533e+000dB,-1.44028191234233e+001°);1
1.10917481526240e+007;(6.42128960011967e+000dB,-1.47583337740289e+001°);1
1.11173172728159e+007;(6.54622417057712e+000dB,-1.51216461051444e+001°);1
1.11429453359173e+007;(6.67206867103448e+000dB,-1.54930172586118e+001°);1
1.11686324778056e+007;(6.79883042470660e+000dB,-1.58727187857937e+001°);1
1.11943788346715e+007;(6.92651624367232e+000dB,-1.62610330805107e+001°);1
1.12201845430196e+007;(7.05513236123268e+000dB,-1.66582538254513e+001°);1
1.12460497396692e+007;(7.18468435782948e+000dB,-1.70646864515103e+001°);1
1.12719745617551e+007;(7.31517707996044e+000dB,-1.74806486092921e+001°);1
1.12979591467279e+007;(7.44661455148313e+000dB,-1.79064706517737e+001°);1
1.13240036323555e+007;(7.57899987665302e+000dB,-1.83424961268269e+001°);1
1.13501081567231e+007;(7.71233513419219e+000dB,-1.87890822779624e+001°);1
1.13762728582343e+007;(7.84662126163487e+000dB,-1.92466005512671e+001°);1
1.14024978756117e+007;(7.98185792914281e+000dB,-1.97154371060473e+001°);1
1.14287833478977e+007;(8.11804340193073e+000dB,-2.01959933261715e+001°);1
1.14551294144553e+007;(8.25517439038743e+000dB,-2.06886863284961e+001°);1
1.14815362149688e+007;(8.39324588692446e+000dB,-2.11939494640727e+001°);1
1.15080038894443e+007;(8.53225098853216e+000dB,-2.17122328070379e+001°);1
1.15345325782109e+007;(8.67218070397264e+000dB,-2.22440036251888e+001°);1
1.15611224219210e+007;(8.81302374449494e+000dB,-2.27897468252204e+001°);1
1.15877735615512e+007;(8.95476629691796e+000dB,-2.33499653644412e+001°);1
1.16144861384034e+007;(9.09739177789826e+000dB,-2.39251806194734e+001°);1
1.16412602941049e+007;(9.24088056818226e+000dB,-2.45159327009721e+001°);1
1.16680961706096e+007;(9.38520972564173e+000dB,-2.51227807017508e+001°);1
1.16949939101987e+007;(9.53035267591096e+000dB,-2.57463028638623e+001°);1
1.17219536554813e+007;(9.67627887949053e+000dB,-2.63870966481499e+001°);1
1.17489755493953e+007;(9.82295347426069e+000dB,-2.70457786875428e+001°);1
1.17760597352080e+007;(9.97033689246658e+000dB,-2.77229846029067e+001°);1
1.18032063565173e+007;(1.01183844514043e+001dB,-2.84193686575978e+001°);1
1.18304155572516e+007;(1.02670459172635e+001dB,-2.91356032239856e+001°);1
1.18576874816716e+007;(1.04162650418775e+001dB,-2.98723780321472e+001°);1
1.18850222743701e+007;(1.05659790725115e+001dB,-3.06303991677026e+001°);1
1.19124200802737e+007;(1.07161182352931e+001dB,-3.14103877824100e+001°);1
1.19398810446427e+007;(1.08666051934780e+001dB,-3.22130784777329e+001°);1
1.19674053130724e+007;(1.10173544824554e+001dB,-3.30392173182043e+001°);1
1.19949930314937e+007;(1.11682719242609e+001dB,-3.38895594281732e+001°);1
1.20226443461741e+007;(1.13192540253793e+001dB,-3.47648661225547e+001°);1
1.20503594037179e+007;(1.14701873628209e+001dB,-3.56659015197188e+001°);1
1.20781383510678e+007;(1.16209479648405e+001dB,-3.65934285828598e+001°);1
1.21059813355048e+007;(1.17714006942534e+001dB,-3.75482045353652e+001°);1
1.21338885046497e+007;(1.19213986440999e+001dB,-3.85309755961974e+001°);1
1.21618600064636e+007;(1.20707825573981e+001dB,-3.95424709834615e+001°);1
1.21898959892486e+007;(1.22193802849116e+001dB,-4.05833961386326e+001°);1
1.22179966016487e+007;(1.23670062971949e+001dB,-4.16544251308052e+001°);1
1.22461619926504e+007;(1.25134612696348e+001dB,-4.27561922103396e+001°);1
1.22743923115840e+007;(1.26585317617052e+001dB,-4.38892824949349e+001°);1
1.23026877081238e+007;(1.28019900141008e+001dB,-4.50542217889865e+001°);1
1.23310483322890e+007;(1.29435938897006e+001dB,-4.62514655595223e+001°);1
1.23594743344450e+007;(1.30830869862627e+001dB,-4.74813871194493e+001°);1
1.23879658653036e+007;(1.32201989502046e+001dB,-4.87442651014190e+001°);1
1.24165230759240e+007;(1.33546460215400e+001dB,-5.00402703433212e+001°);1
1.24451461177138e+007;(1.34861318398007e+001dB,-5.13694523487902e+001°);1
1.24738351424294e+007;(1.36143485392982e+001dB,-5.27317255323921e+001°);1
1.25025903021771e+007;(1.37389781591299e+001dB,-5.41268555079824e+001°);1
1.25314117494141e+007;(1.38596943886577e+001dB,-5.55544457282312e+001°);1
1.25602996369487e+007;(1.39761646625994e+001dB,-5.70139248309918e+001°);1
1.25892541179416e+007;(1.40880526112521e+001dB,-5.85045350909594e+001°);1
1.26182753459066e+007;(1.41950208607096e+001dB,-6.00253224093629e+001°);1
1.26473634747114e+007;(1.42967341653765e+001dB,-6.15751282962944e+001°);1
1.26765186585784e+007;(1.43928628409363e+001dB,-6.31525843057093e+001°);1
1.27057410520853e+007;(1.44830864506957e+001dB,-6.47561093683328e+001°);1
1.27350308101665e+007;(1.45670976826167e+001dB,-6.63839104295530e+001°);1
1.27643880881134e+007;(1.46446063392217e+001dB,-6.80339867358700e+001°);1
1.27938130415752e+007;(1.47153433489624e+001dB,-6.97041380241196e+001°);1
1.28233058265601e+007;(1.47790646966416e+001dB,-7.13919767539694e+001°);1
1.28528665994361e+007;(1.48355551631635e+001dB,-7.30949443897337e+001°);1
1.28824955169313e+007;(1.48846317621895e+001dB,-7.48103315881944e+001°);1
1.29121927361353e+007;(1.49261467638987e+001dB,-7.65353019926570e+001°);1
1.29419584144998e+007;(1.49599902043682e+001dB,-7.82669191792595e+001°);1
1.29717927098395e+007;(1.49860917930158e+001dB,-8.00021761596362e+001°);1
1.30016957803328e+007;(1.50044221495987e+001dB,-8.17380267243846e+001°);1
1.30316677845229e+007;(1.50149933254552e+001dB,-8.34714178232118e+001°);1
1.30617088813183e+007;(1.50178585896934e+001dB,-8.51993221268776e+001°);1
1.30918192299940e+007;(1.50131114882551e+001dB,-8.69187699071008e+001°);1
1.31219989901919e+007;(1.50008842105153e+001dB,-8.86268794041086e+001°);1
1.31522483219223e+007;(1.49813453226349e+001dB,-9.03208849249183e+001°);1
1.31825673855640e+007;(1.49546969478101e+001dB,-9.19981620230201e+001°);1
1.32129563418657e+007;(1.49211714897309e+001dB,-9.36562492438874e+001°);1
1.32434153519466e+007;(1.48810280062611e+001dB,-9.52928660710375e+001°);1
1.32739445772973e+007;(1.48345483453397e+001dB,-9.69059268640764e+001°);1
1.33045441797808e+007;(1.47820331545709e+001dB,-9.84935507335544e+001°);1
1.33352143216331e+007;(1.47237978704853e+001dB,-1.00054067438983e+002°);1
1.33659551654643e+007;(1.46601687838758e+001dB,-1.01586019519364e+002°);1
1.33967668742593e+007;(1.45914792649699e+001dB,-1.03088160965440e+002°);1
1.34276496113785e+007;(1.45180662175862e+001dB,-1.04559452817259e+002°);1
1.34586035405594e+007;(1.44402668158993e+001dB,-1.05999056119300e+002°);1
1.34896288259164e+007;(1.43584155619478e+001dB,-1.07406322689631e+002°);1
1.35207256319427e+007;(1.42728416873450e+001dB,-1.08780784162222e+002°);1
1.35518941235103e+007;(1.41838669093784e+001dB,-1.10122139746054e+002°);1
1.35831344658714e+007;(1.40918035402057e+001dB,-1.11430243115127e+002°);1
1.36144468246594e+007;(1.39969529383693e+001dB,-1.12705088803746e+002°);1
1.36458313658891e+007;(1.38996042844224e+001dB,-1.13946798435487e+002°);1
1.36772882559584e+007;(1.38000336570016e+001dB,-1.15155607065113e+002°);1
1.37088176616484e+007;(1.36985033820322e+001dB,-1.16331849863384e+002°);1
1.37404197501250e+007;(1.35952616256930e+001dB,-1.17475949327139e+002°);1
1.37720946889394e+007;(1.34905422010370e+001dB,-1.18588403152887e+002°);1
1.38038426460287e+007;(1.33845645585131e+001dB,-1.19669772872418e+002°);1
1.38356637897177e+007;(1.32775339318039e+001dB,-1.20720673314206e+002°);1
1.38675582887188e+007;(1.31696416121604e+001dB,-1.21741762924763e+002°);1
1.38995263121334e+007;(1.30610653265825e+001dB,-1.22733734959642e+002°);1
1.39315680294529e+007;(1.29519696975881e+001dB,-1.23697309534042e+002°);1
1.39636836105593e+007;(1.28425067648059e+001dB,-1.24633226507656e+002°);1
1.39958732257261e+007;(1.27328165511087e+001dB,-1.25542239166905e+002°);1
1.40281370456195e+007;(1.26230276584009e+001dB,-1.26425108659568e+002°);1
1.40604752412990e+007;(1.25132578804211e+001dB,-1.27282599131520e+002°);1
1.40928879842186e+007;(1.24036148220024e+001dB,-1.28115473512243e+002°);1
1.41253754462274e+007;(1.22941965161045e+001dB,-1.28924489894676e+002°);1
1.41579377995707e+007;(1.21850920316108e+001dB,-1.29710398455252e+002°);1
1.41905752168908e+007;(1.20763820663476e+001dB,-1.30473938861415e+002°);1
1.42232878712281e+007;(1.19681395210637e+001dB,-1.31215838116121e+002°);1
1.42560759360218e+007;(1.18604300511966e+001dB,-1.31936808791617e+002°);1
1.42889395851109e+007;(1.17533125941772e+001dB,-1.32637547607952e+002°);1
1.43218789927353e+007;(1.16468398707990e+001dB,-1.33318734314997e+002°);1
1.43548943335364e+007;(1.15410588598150e+001dB,-1.33981030840153e+002°);1
1.43879857825583e+007;(1.14360112454445e+001dB,-1.34625080667357e+002°);1
1.44211535152486e+007;(1.13317338378927e+001dB,-1.35251508416211e+002°);1
1.44543977074592e+007;(1.12282589673115e+001dB,-1.35860919593269e+002°);1
1.44877185354475e+007;(1.11256148518843e+001dB,-1.36453900490425e+002°);1
1.45211161758773e+007;(1.10238259409115e+001dB,-1.37031018208137e+002°);1
1.45545908058195e+007;(1.09229132339066e+001dB,-1.37592820783740e+002°);1
1.45881426027534e+007;(1.08228945768116e+001dB,-1.38139837407464e+002°);1
1.46217717445671e+007;(1.07237849364955e+001dB,-1.38672578710867e+002°);1
1.46554784095590e+007;(1.06255966547336e+001dB,-1.39191537114322e+002°);1
1.46892627764385e+007;(1.05283396828686e+001dB,-1.39697187221938e+002°);1
1.47231250243271e+007;(1.04320217983467e+001dB,-1.40189986253808e+002°);1
1.47570653327588e+007;(1.03366488042969e+001dB,-1.40670374506879e+002°);1
1.47910838816819e+007;(1.02422247132834e+001dB,-1.41138775836950e+002°);1
1.48251808514594e+007;(1.01487519163236e+001dB,-1.41595598155384e+002°);1
1.48593564228699e+007;(1.00562313382119e+001dB,-1.42041233935074e+002°);1
1.48936107771090e+007;(9.96466258013916e+000dB,-1.42476060721043e+002°);1
1.49279440957898e+007;(9.87404405054590e+000dB,-1.42900441641780e+002°);1
1.49623565609442e+007;(9.78437308509149e+000dB,-1.43314725918063e+002°);1
1.49968483550236e+007;(9.69564605656774e+000dB,-1.43719249366570e+002°);1
1.50000000000000e+007;(9.68759576428952e+000dB,-1.43755691075095e+002°);1
